"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"8061129"	"3.21e-05"	"1.94e-07"	"-7.84"	"7.39728"	"-2.19"	"MGME1///MGME1"	"mitochondrial genome maintenance exonuclease 1///mitochondrial genome maintenance exonuclease 1"
"8068651"	"3.40e-05"	"2.06e-07"	"7.80"	"7.33603"	"2.43"	"PCP4"	"Purkinje cell protein 4"
"7923386"	"3.40e-05"	"2.08e-07"	"7.80"	"7.32671"	"2.93"	"LMOD1"	"leiomodin 1"
"8144153"	"3.40e-05"	"2.09e-07"	"-7.80"	"7.32219"	"-3.02"	"NCAPG2"	"non-SMC condensin II complex subunit G2"
"8094278"	"3.40e-05"	"2.09e-07"	"-7.80"	"7.32134"	"-4.01"	"NCAPG"	"non-SMC condensin I complex subunit G"
"8089372"	"3.44e-05"	"2.13e-07"	"-7.79"	"7.30615"	"-3.01"	"KIAA1524"	"KIAA1524"
"8138231"	"3.49e-05"	"2.18e-07"	"7.78"	"7.28293"	"2.60"	"THSD7A"	"thrombospondin type 1 domain containing 7A"
"8168968"	"3.49e-05"	"2.18e-07"	"7.77"	"7.28045"	"2.28"	"GPRASP1"	"G protein-coupled receptor associated sorting protein 1"
"8115691"	"3.50e-05"	"2.21e-07"	"7.77"	"7.26988"	"2.49"	"SLIT3"	"slit guidance ligand 3"
"8117045"	"3.50e-05"	"2.21e-07"	"7.77"	"7.26763"	"2.23"	"RBM24"	"RNA binding motif protein 24"
"7982358"	"3.52e-05"	"2.23e-07"	"-7.76"	"7.25971"	"-3.68"	"ARHGAP11A"	"Rho GTPase activating protein 11A"
"8024843"	"3.59e-05"	"2.28e-07"	"-7.75"	"7.23599"	"-1.72"	"CHAF1A"	"chromatin assembly factor 1 subunit A"
"8164200"	"3.63e-05"	"2.32e-07"	"7.74"	"7.22001"	"2.59"	"ANGPTL2"	"angiopoietin like 2"
"8030925"	"3.63e-05"	"2.34e-07"	"7.74"	"7.21242"	"1.30"	"ZNF880"	"zinc finger protein 880"
"7979307"	"3.63e-05"	"2.35e-07"	"-7.74"	"7.20944"	"-3.87"	"DLGAP5"	"DLG associated protein 5"
"7906930"	"3.68e-05"	"2.38e-07"	"-7.73"	"7.19331"	"-3.88"	"NUF2"	"NUF2, NDC80 kinetochore complex component"
"8167973"	"3.69e-05"	"2.41e-07"	"7.72"	"7.1849"	"2.23"	"HEPH"	"hephaestin"
"8107823"	"3.87e-05"	"2.53e-07"	"7.70"	"7.13438"	"1.84"	"ADAMTS19"	"ADAM metallopeptidase with thrombospondin type 1 motif 19"
"8036103"	"3.87e-05"	"2.54e-07"	"7.69"	"7.12959"	"3.83"	"SBSN"	"suprabasin"
"8040223"	"3.87e-05"	"2.56e-07"	"-7.69"	"7.12188"	"-3.13"	"RRM2"	"ribonucleotide reductase regulatory subunit M2"
"8107706"	"3.87e-05"	"2.57e-07"	"-7.69"	"7.12023"	"-2.74"	"LMNB1"	"lamin B1"
"8089714"	"3.93e-05"	"2.62e-07"	"7.68"	"7.10016"	"1.70"	"LSAMP"	"limbic system-associated membrane protein"
"7919815"	"4.00e-05"	"2.68e-07"	"7.67"	"7.07956"	"5.07"	"CTSK"	"cathepsin K"
"8013671"	"4.06e-05"	"2.73e-07"	"-7.66"	"7.05934"	"-3.35"	"SPAG5"	"sperm associated antigen 5"
"7933707"	"4.27e-05"	"2.89e-07"	"-7.63"	"7.00536"	"-2.74"	"ZWINT"	"ZW10 interacting kinetochore protein"
"8035896"	"4.28e-05"	"2.90e-07"	"7.63"	"7.00028"	"2.16"	"TSHZ3"	"teashirt zinc finger homeobox 3"
"8162388"	"4.31e-05"	"2.94e-07"	"7.62"	"6.98784"	"2.14"	"OMD"	"osteomodulin"
"8019737"	"4.32e-05"	"2.96e-07"	"-7.62"	"6.98174"	"-3.26"	"KPNA2"	"karyopherin subunit alpha 2"
"8146357"	"4.41e-05"	"3.03e-07"	"-7.60"	"6.95787"	"-3.02"	"MCM4"	"minichromosome maintenance complex component 4"
"8147469"	"4.53e-05"	"3.13e-07"	"7.59"	"6.92751"	"2.64"	"CPQ"	"carboxypeptidase Q"
"7964145"	"4.72e-05"	"3.28e-07"	"-7.56"	"6.88172"	"-2.60"	"TIMELESS"	"timeless circadian clock"
"7963157"	"4.76e-05"	"3.32e-07"	"-7.56"	"6.86953"	"-3.04"	"RACGAP1"	"Rac GTPase activating protein 1"
"8155734"	"4.84e-05"	"3.39e-07"	"7.55"	"6.84955"	"1.61"	"FAM189A2"	"family with sequence similarity 189 member A2"
"7940626"	"4.90e-05"	"3.44e-07"	"7.54"	"6.83285"	"3.29"	"SCGB2A1"	"secretoglobin family 2A member 1"
"7980152"	"4.99e-05"	"3.52e-07"	"7.53"	"6.81051"	"3.05"	"LTBP2"	"latent transforming growth factor beta binding protein 2"
"8003814"	"5.01e-05"	"3.55e-07"	"7.52"	"6.80174"	"1.66"	"ASPA"	"aspartoacylase"
"7929334"	"5.10e-05"	"3.63e-07"	"-7.51"	"6.78012"	"-3.36"	"CEP55"	"centrosomal protein 55"
"8009417"	"5.13e-05"	"3.67e-07"	"-7.51"	"6.77069"	"-3.33"	"KPNA2"	"karyopherin subunit alpha 2"
"7982889"	"5.17e-05"	"3.71e-07"	"-7.50"	"6.75885"	"-3.45"	"NUSAP1"	"nucleolar and spindle associated protein 1"
"8107594"	"5.32e-05"	"3.84e-07"	"7.48"	"6.7269"	"2.58"	"SNCAIP"	"synuclein alpha interacting protein"
"8162216"	"5.43e-05"	"3.94e-07"	"7.47"	"6.7015"	"2.25"	"SHC3"	"SHC adaptor protein 3"
"8015706"	"5.43e-05"	"3.95e-07"	"7.47"	"6.69821"	"1.43"	"RAMP2-AS1"	"RAMP2 antisense RNA 1"
"8069301"	"5.50e-05"	"4.01e-07"	"7.46"	"6.68318"	"2.21"	"COL6A2"	"collagen type VI alpha 2 chain"
"7931977"	"5.52e-05"	"4.05e-07"	"7.46"	"6.67477"	"1.52"	"ITIH5"	"inter-alpha-trypsin inhibitor heavy chain family member 5"
"8056222"	"5.52e-05"	"4.06e-07"	"7.45"	"6.67075"	"3.45"	"DPP4"	"dipeptidyl peptidase 4"
"8089875"	"5.65e-05"	"4.17e-07"	"-7.44"	"6.64419"	"-2.59"	"POLQ"	"DNA polymerase theta"
"8030374"	"5.85e-05"	"4.34e-07"	"7.42"	"6.60593"	"2.08"	"FCGRT"	"Fc fragment of IgG receptor and transporter"
"8040792"	"5.89e-05"	"4.39e-07"	"7.42"	"6.59546"	"1.56"	"EMILIN1"	"elastin microfibril interfacer 1"
"8106660"	"6.05e-05"	"4.53e-07"	"7.40"	"6.56404"	"1.38"	"RASGRF2"	"Ras protein specific guanine nucleotide releasing factor 2"
"8109001"	"6.10e-05"	"4.58e-07"	"7.39"	"6.55323"	"5.66"	"SPINK5"	"serine peptidase inhibitor, Kazal type 5"
"8061227"	"6.12e-05"	"4.61e-07"	"7.39"	"6.54645"	"2.63"	"SLC24A3"	"solute carrier family 24 member 3"
"7950555"	"6.12e-05"	"4.63e-07"	"7.39"	"6.54197"	"1.80"	"LRRC32"	"leucine rich repeat containing 32"
"7965094"	"6.13e-05"	"4.66e-07"	"-7.38"	"6.53641"	"-2.29"	"E2F7"	"E2F transcription factor 7"
"7933488"	"6.44e-05"	"4.91e-07"	"7.36"	"6.48343"	"1.86"	"VSTM4"	"V-set and transmembrane domain containing 4"
"7984540"	"6.57e-05"	"5.05e-07"	"-7.34"	"6.45678"	"-4.05"	"KIF23"	"kinesin family member 23"
"7919591"	"6.57e-05"	"5.05e-07"	"-7.34"	"6.45631"	"-3.62"	"FAM72A///FAM72D///FAM72B"	"family with sequence similarity 72 member A///family with sequence similarity 72 member D///family with sequence similarity 72 member B"
"8152668"	"6.73e-05"	"5.20e-07"	"-7.33"	"6.42814"	"-3.08"	"ATAD2"	"ATPase family, AAA domain containing 2"
"8093826"	"6.73e-05"	"5.21e-07"	"7.33"	"6.42577"	"1.35"	"ADRA2C"	"adrenoceptor alpha 2C"
"8084757"	"6.74e-05"	"5.24e-07"	"7.32"	"6.42003"	"2.92"	"TPRG1"	"tumor protein p63 regulated 1"
"7982757"	"6.96e-05"	"5.43e-07"	"-7.31"	"6.38493"	"-3.40"	"KNL1"	"kinetochore scaffold 1"
"7949412"	"7.00e-05"	"5.49e-07"	"7.30"	"6.37522"	"2.09"	"LTBP3"	"latent transforming growth factor beta binding protein 3"
"8039044"	"7.03e-05"	"5.54e-07"	"7.30"	"6.36597"	"1.64"	"ZNF415"	"zinc finger protein 415"
"8095110"	"7.03e-05"	"5.56e-07"	"7.30"	"6.36221"	"3.39"	"KIT"	"KIT proto-oncogene receptor tyrosine kinase"
"8162404"	"7.03e-05"	"5.58e-07"	"7.29"	"6.35831"	"1.76"	"ECM2"	"extracellular matrix protein 2"
"7991335"	"7.03e-05"	"5.62e-07"	"7.29"	"6.35152"	"2.63"	"ANPEP"	"alanyl aminopeptidase, membrane"
"8160441"	"7.03e-05"	"5.64e-07"	"-7.29"	"6.34878"	"-2.59"	"CDKN2A"	"cyclin dependent kinase inhibitor 2A"
"8172254"	"7.03e-05"	"5.64e-07"	"7.29"	"6.34771"	"2.34"	"CXorf36"	"chromosome X open reading frame 36"
"8126760"	"7.03e-05"	"5.66e-07"	"7.29"	"6.34493"	"1.85"	"RCAN2"	"regulator of calcineurin 2"
"7937772"	"7.33e-05"	"5.92e-07"	"7.26"	"6.30035"	"2.70"	""	""
"8112107"	"7.38e-05"	"6.00e-07"	"7.26"	"6.28801"	"2.06"	"PLPP1"	"phospholipid phosphatase 1"
"7961710"	"7.38e-05"	"6.00e-07"	"7.26"	"6.28672"	"2.74"	"ABCC9"	"ATP binding cassette subfamily C member 9"
"7973709"	"7.40e-05"	"6.05e-07"	"7.25"	"6.27962"	"1.48"	"NFATC4"	"nuclear factor of activated T-cells 4"
"8015769"	"7.59e-05"	"6.22e-07"	"-7.24"	"6.25153"	"-2.58"	"BRCA1"	"BRCA1, DNA repair associated"
"7991406"	"7.67e-05"	"6.31e-07"	"-7.23"	"6.23759"	"-3.54"	"PRC1"	"protein regulator of cytokinesis 1"
"8066925"	"7.79e-05"	"6.43e-07"	"7.22"	"6.21924"	"3.36"	"PTGIS"	"prostaglandin I2 (prostacyclin) synthase"
"8108753"	"7.79e-05"	"6.46e-07"	"7.22"	"6.21504"	"1.74"	"PCDHB15"	"protocadherin beta 15"
"8006187"	"7.92e-05"	"6.59e-07"	"-7.21"	"6.19504"	"-2.41"	"ATAD5"	"ATPase family, AAA domain containing 5"
"7945014"	"8.01e-05"	"6.68e-07"	"-7.20"	"6.18108"	"-3.14"	"CHEK1"	"checkpoint kinase 1"
"8083941"	"8.07e-05"	"6.76e-07"	"-7.20"	"6.16957"	"-3.28"	"ECT2"	"epithelial cell transforming 2"
"8155487"	"8.14e-05"	"6.90e-07"	"7.19"	"6.15028"	"2.80"	"FGF7P3///FGF7P6///FGF7"	"fibroblast growth factor 7 pseudogene 3///fibroblast growth factor 7 pseudogene 6///fibroblast growth factor 7"
"8161423"	"8.14e-05"	"6.90e-07"	"7.19"	"6.15028"	"2.80"	"FGF7P3///FGF7P6///FGF7"	"fibroblast growth factor 7 pseudogene 3///fibroblast growth factor 7 pseudogene 6///fibroblast growth factor 7"
"8161455"	"8.14e-05"	"6.90e-07"	"7.19"	"6.15028"	"2.80"	"FGF7P3///FGF7P6///FGF7"	"fibroblast growth factor 7 pseudogene 3///fibroblast growth factor 7 pseudogene 6///fibroblast growth factor 7"
"7901192"	"8.14e-05"	"6.92e-07"	"-7.19"	"6.1474"	"-1.80"	"RAD54L"	"RAD54-like (S. cerevisiae)"
"7991777"	"8.28e-05"	"7.08e-07"	"-7.17"	"6.12392"	"-2.32"	"C4orf46"	"chromosome 4 open reading frame 46"
"7946579"	"8.28e-05"	"7.08e-07"	"7.17"	"6.12389"	"2.80"	"LYVE1"	"lymphatic vessel endothelial hyaluronan receptor 1"
"8174361"	"8.36e-05"	"7.18e-07"	"7.17"	"6.11094"	"2.17"	"TSC22D3"	"TSC22 domain family member 3"
"8060940"	"8.39e-05"	"7.26e-07"	"7.16"	"6.10031"	"1.82"	"LAMP5"	"lysosomal associated membrane protein family member 5"
"8124388"	"8.39e-05"	"7.31e-07"	"-7.16"	"6.09352"	"-3.51"	"HIST1H3B"	"histone cluster 1, H3b"
"7968650"	"8.39e-05"	"7.33e-07"	"7.16"	"6.0911"	"1.55"	"SERTM1"	"serine rich and transmembrane domain containing 1"
"7946589"	"8.39e-05"	"7.33e-07"	"7.16"	"6.09051"	"2.11"	"MRVI1"	"murine retrovirus integration site 1 homolog"
"8147573"	"8.39e-05"	"7.33e-07"	"7.16"	"6.09015"	"2.05"	"OSR2"	"odd-skipped related transciption factor 2"
"8036151"	"8.40e-05"	"7.37e-07"	"7.15"	"6.08528"	"1.80"	"HSPB6"	"heat shock protein family B (small) member 6"
"8096959"	"8.45e-05"	"7.48e-07"	"7.15"	"6.07062"	"2.67"	"ANK2"	"ankyrin 2, neuronal"
"7948900"	"8.45e-05"	"7.48e-07"	"-7.15"	"6.07038"	"-3.45"	"SNORD30"	"small nucleolar RNA, C/D box 30"
"8117426"	"8.45e-05"	"7.49e-07"	"-7.15"	"6.06933"	"-2.20"	"HIST1H2BH///HIST1H2BH"	"histone cluster 1, H2bh///histone cluster 1, H2bh"
"7948898"	"8.62e-05"	"7.66e-07"	"-7.13"	"6.04721"	"-2.43"	"SNHG1///SNORD31"	"small nucleolar RNA host gene 1///small nucleolar RNA, C/D box 31"
"8072587"	"8.64e-05"	"7.71e-07"	"7.13"	"6.04063"	"2.02"	"SLC5A1"	"solute carrier family 5 member 1"
"7908204"	"8.64e-05"	"7.74e-07"	"7.13"	"6.03636"	"1.88"	"HMCN1"	"hemicentin 1"
"8170648"	"8.64e-05"	"7.78e-07"	"7.13"	"6.03169"	"3.37"	"BGN"	"biglycan"
"8155121"	"8.64e-05"	"7.79e-07"	"7.13"	"6.03082"	"1.76"	"NPR2"	"natriuretic peptide receptor 2"
"7980316"	"8.66e-05"	"7.83e-07"	"7.12"	"6.02553"	"2.30"	"TGFB3"	"transforming growth factor beta 3"
"7920185"	"8.67e-05"	"7.86e-07"	"7.12"	"6.02185"	"3.49"	"LCE3D"	"late cornified envelope 3D"
"7948908"	"8.71e-05"	"7.93e-07"	"-7.12"	"6.01359"	"-2.73"	"SNHG1///SNORD26"	"small nucleolar RNA host gene 1///small nucleolar RNA, C/D box 26"
"8149413"	"8.81e-05"	"8.05e-07"	"7.11"	"5.99844"	"1.47"	"DLC1"	"DLC1 Rho GTPase activating protein"
"8070567"	"8.81e-05"	"8.07e-07"	"7.11"	"5.99529"	"2.65"	"TFF3"	"trefoil factor 3"
"8088642"	"9.06e-05"	"8.33e-07"	"7.09"	"5.96481"	"2.57"	"LRIG1"	"leucine rich repeats and immunoglobulin like domains 1"
"8058063"	"9.36e-05"	"8.63e-07"	"7.08"	"5.92941"	"2.42"	"RFTN2"	"raftlin family member 2"
"8054580"	"9.41e-05"	"8.70e-07"	"-7.07"	"5.92179"	"-3.79"	"BUB1"	"BUB1 mitotic checkpoint serine/threonine kinase"
"7905085"	"9.52e-05"	"8.86e-07"	"-7.06"	"5.9038"	"-1.94"	"HIST2H3D///HIST2H3A///HIST2H3C"	"histone cluster 2, H3d///histone cluster 2, H3a///histone cluster 2, H3c"
"7919614"	"9.52e-05"	"8.86e-07"	"-7.06"	"5.9038"	"-1.94"	"HIST2H3D///HIST2H3A///HIST2H3C"	"histone cluster 2, H3d///histone cluster 2, H3a///histone cluster 2, H3c"
"8034130"	"9.58e-05"	"8.95e-07"	"7.06"	"5.89416"	"2.24"	"KANK2"	"KN motif and ankyrin repeat domains 2"
"8069269"	"9.70e-05"	"9.09e-07"	"7.05"	"5.8789"	"2.40"	"COL6A1"	"collagen type VI alpha 1 chain"
"7951437"	"9.70e-05"	"9.12e-07"	"7.05"	"5.87596"	"2.55"	"GUCY1A2"	"guanylate cyclase 1 soluble subunit alpha 2"
"7919589"	"9.73e-05"	"9.17e-07"	"-7.05"	"5.86967"	"-2.02"	"HIST2H3D///HIST2H3A///HIST2H3C"	"histone cluster 2, H3d///histone cluster 2, H3a///histone cluster 2, H3c"
"7989985"	"9.84e-05"	"9.31e-07"	"7.04"	"5.85522"	"1.93"	"ITGA11"	"integrin subunit alpha 11"
"8122856"	"1.02e-04"	"9.72e-07"	"7.02"	"5.81229"	"1.54"	""	""
"7912956"	"1.05e-04"	"9.96e-07"	"-7.00"	"5.78843"	"-1.40"	"RCC2"	"regulator of chromosome condensation 2"
"7946245"	"1.05e-04"	"9.99e-07"	"7.00"	"5.7855"	"1.72"	"DCHS1"	"dachsous cadherin-related 1"
"7907222"	"1.05e-04"	"1.00e-06"	"7.00"	"5.78016"	"4.09"	"PRRX1"	"paired related homeobox 1"
"7909146"	"1.05e-04"	"1.02e-06"	"-6.99"	"5.76934"	"-2.79"	"FAM72A///FAM72D///FAM72B"	"family with sequence similarity 72 member A///family with sequence similarity 72 member D///family with sequence similarity 72 member B"
"7959052"	"1.05e-04"	"1.02e-06"	"-6.99"	"5.76926"	"-1.89"	"RFC5"	"replication factor C subunit 5"
"8095080"	"1.05e-04"	"1.02e-06"	"6.99"	"5.76466"	"4.13"	"PDGFRA"	"platelet derived growth factor receptor alpha"
"8017927"	"1.05e-04"	"1.02e-06"	"6.99"	"5.76444"	"2.19"	"ABCA9"	"ATP binding cassette subfamily A member 9"
"8156706"	"1.07e-04"	"1.04e-06"	"6.98"	"5.74605"	"2.85"	"TMOD1"	"tropomodulin 1"
"7951178"	"1.12e-04"	"1.09e-06"	"6.96"	"5.69721"	"1.46"	"TRPC6"	"transient receptor potential cation channel subfamily C member 6"
"7964271"	"1.12e-04"	"1.09e-06"	"-6.96"	"5.69675"	"-2.42"	"PRIM1"	"primase (DNA) subunit 1"
"8114425"	"1.12e-04"	"1.10e-06"	"-6.96"	"5.6909"	"-1.89"	"CDC25C"	"cell division cycle 25C"
"7960340"	"1.12e-04"	"1.10e-06"	"-6.95"	"5.68897"	"-3.67"	"FOXM1"	"forkhead box M1"
"7906435"	"1.13e-04"	"1.12e-06"	"6.95"	"5.67411"	"2.16"	"ACKR1"	"atypical chemokine receptor 1 (Duffy blood group)"
"8108729"	"1.14e-04"	"1.13e-06"	"6.94"	"5.66377"	"1.80"	"PCDHB11"	"protocadherin beta 11"
"7901010"	"1.14e-04"	"1.13e-06"	"-6.94"	"5.66273"	"-3.53"	"KIF2C"	"kinesin family member 2C"
"8160889"	"1.14e-04"	"1.13e-06"	"6.94"	"5.66076"	"1.59"	"CCL21"	"C-C motif chemokine ligand 21"
"8104663"	"1.16e-04"	"1.16e-06"	"6.93"	"5.63593"	"1.86"	"CDH6"	"cadherin 6"
"8031632"	"1.17e-04"	"1.17e-06"	"6.93"	"5.63059"	"1.41"	"ZNF542P"	"zinc finger protein 542, pseudogene"
"8163908"	"1.17e-04"	"1.18e-06"	"6.92"	"5.62104"	"1.50"	"GGTA1P"	"glycoprotein, alpha-galactosyltransferase 1 pseudogene"
"8071212"	"1.18e-04"	"1.19e-06"	"-6.92"	"5.61583"	"-2.52"	"CDC45"	"cell division cycle 45"
"8155665"	"1.19e-04"	"1.20e-06"	"6.91"	"5.60313"	"2.69"	"PGM5"	"phosphoglucomutase 5"
"8105828"	"1.19e-04"	"1.20e-06"	"-6.91"	"5.6017"	"-3.67"	"CCNB1"	"cyclin B1"
"8002029"	"1.19e-04"	"1.21e-06"	"6.91"	"5.5974"	"1.17"	"ZDHHC1"	"zinc finger DHHC-type containing 1"
"8094228"	"1.20e-04"	"1.22e-06"	"6.90"	"5.58693"	"1.43"	"BST1"	"bone marrow stromal cell antigen 1"
"8024900"	"1.21e-04"	"1.24e-06"	"-6.90"	"5.5699"	"-2.11"	"UHRF1"	"ubiquitin like with PHD and ring finger domains 1"
"7917370"	"1.21e-04"	"1.25e-06"	"6.89"	"5.56721"	"1.19"	"COL24A1"	"collagen type XXIV alpha 1 chain"
"8095751"	"1.21e-04"	"1.25e-06"	"6.89"	"5.56677"	"3.12"	"PARM1"	"prostate androgen-regulated mucin-like protein 1"
"8064844"	"1.22e-04"	"1.27e-06"	"-6.89"	"5.55272"	"-2.29"	"PCNA"	"proliferating cell nuclear antigen"
"7937020"	"1.22e-04"	"1.27e-06"	"-6.89"	"5.55263"	"-3.31"	"MKI67"	"marker of proliferation Ki-67"
"8007071"	"1.23e-04"	"1.28e-06"	"-6.88"	"5.54398"	"-4.41"	"CDC6"	"cell division cycle 6"
"7975045"	"1.27e-04"	"1.32e-06"	"-6.87"	"5.51163"	"-2.21"	"MTHFD1"	"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1"
"8043995"	"1.27e-04"	"1.33e-06"	"6.86"	"5.50478"	"3.71"	"IL1R1"	"interleukin 1 receptor type 1"
"7939642"	"1.31e-04"	"1.37e-06"	"6.85"	"5.47584"	"1.84"	"CREB3L1"	"cAMP responsive element binding protein 3 like 1"
"8130867"	"1.31e-04"	"1.37e-06"	"6.85"	"5.47305"	"3.53"	"THBS2"	"thrombospondin 2"
"8058570"	"1.31e-04"	"1.38e-06"	"6.85"	"5.47002"	"1.73"	"KANSL1L"	"KAT8 regulatory NSL complex subunit 1 like"
"8040578"	"1.31e-04"	"1.39e-06"	"-6.84"	"5.4639"	"-2.09"	"CENPO"	"centromere protein O"
"8001197"	"1.31e-04"	"1.39e-06"	"-6.84"	"5.45965"	"-2.85"	"NETO2"	"neuropilin and tolloid like 2"
"8123446"	"1.32e-04"	"1.41e-06"	"6.83"	"5.44771"	"3.00"	"SMOC2"	"SPARC related modular calcium binding 2"
"8148059"	"1.35e-04"	"1.44e-06"	"6.82"	"5.42764"	"3.54"	"DEPTOR"	"DEP domain containing MTOR-interacting protein"
"7929258"	"1.38e-04"	"1.48e-06"	"-6.81"	"5.40116"	"-3.60"	"KIF11"	"kinesin family member 11"
"7904452"	"1.38e-04"	"1.48e-06"	"-6.81"	"5.39829"	"-2.74"	"FAM72A///FAM72D///FAM72B"	"family with sequence similarity 72 member A///family with sequence similarity 72 member D///family with sequence similarity 72 member B"
"8001133"	"1.39e-04"	"1.50e-06"	"-6.80"	"5.38625"	"-4.04"	"SHCBP1"	"SHC binding and spindle associated 1"
"8077366"	"1.41e-04"	"1.52e-06"	"6.80"	"5.37358"	"2.26"	"LRRN1"	"leucine rich repeat neuronal 1"
"8090098"	"1.44e-04"	"1.55e-06"	"6.79"	"5.34994"	"3.30"	"MYLK"	"myosin light chain kinase"
"8102643"	"1.44e-04"	"1.56e-06"	"-6.78"	"5.34387"	"-3.18"	"CCNA2"	"cyclin A2"
"8132151"	"1.48e-04"	"1.61e-06"	"6.77"	"5.314"	"2.28"	"ADCYAP1R1"	"ADCYAP receptor type I"
"7923426"	"1.55e-04"	"1.69e-06"	"-6.75"	"5.26883"	"-3.29"	"UBE2T"	"ubiquitin conjugating enzyme E2 T"
"8179564"	"1.59e-04"	"1.74e-06"	"-6.73"	"5.24015"	"-2.53"	"KIFC1"	"kinesin family member C1"
"7914878"	"1.67e-04"	"1.83e-06"	"-6.71"	"5.19"	"-3.48"	"CLSPN///CLSPN"	"claspin///claspin"
"8128329"	"1.71e-04"	"1.88e-06"	"-6.69"	"5.16082"	"-2.27"	"MMS22L"	"MMS22 like, DNA repair protein"
"8170507"	"1.76e-04"	"1.94e-06"	"6.68"	"5.1332"	"1.19"	"PRRG3"	"proline rich and Gla domain 3"
"7982663"	"1.77e-04"	"1.96e-06"	"-6.67"	"5.12342"	"-3.43"	"BUB1B"	"BUB1 mitotic checkpoint serine/threonine kinase B"
"8117583"	"1.80e-04"	"1.99e-06"	"-6.67"	"5.1055"	"-2.73"	"HIST1H3H///HIST1H2AI"	"histone cluster 1, H3h///histone cluster 1, H2ai"
"8101659"	"1.84e-04"	"2.05e-06"	"6.65"	"5.0795"	"6.55"	"SPARCL1"	"SPARC like 1"
"8080511"	"1.88e-04"	"2.09e-06"	"6.64"	"5.05622"	"1.85"	"CACNA1D"	"calcium voltage-gated channel subunit alpha1 D"
"8132318"	"1.88e-04"	"2.10e-06"	"-6.64"	"5.05332"	"-4.22"	"ANLN"	"anillin actin binding protein"
"7989750"	"1.90e-04"	"2.13e-06"	"6.63"	"5.04024"	"2.89"	"CILP"	"cartilage intermediate layer protein"
"7969243"	"1.93e-04"	"2.17e-06"	"-6.63"	"5.02299"	"-2.67"	"CKAP2"	"cytoskeleton associated protein 2"
"7935613"	"1.93e-04"	"2.18e-06"	"6.62"	"5.01825"	"2.69"	"HPSE2"	"heparanase 2 (inactive)"
"8133876"	"1.94e-04"	"2.19e-06"	"6.62"	"5.0133"	"1.56"	"CD36"	"CD36 molecule"
"7930593"	"1.94e-04"	"2.20e-06"	"6.62"	"5.00876"	"2.04"	"PLEKHS1"	"pleckstrin homology domain containing S1"
"8039928"	"1.94e-04"	"2.20e-06"	"-6.62"	"5.00869"	"-2.70"	"FAM72A///FAM72D///FAM72B"	"family with sequence similarity 72 member A///family with sequence similarity 72 member D///family with sequence similarity 72 member B"
"8160040"	"1.97e-04"	"2.24e-06"	"6.61"	"4.98889"	"1.91"	"PTPRD"	"protein tyrosine phosphatase, receptor type D"
"7961580"	"1.97e-04"	"2.25e-06"	"6.61"	"4.98669"	"3.24"	"LMO3"	"LIM domain only 3"
"8174092"	"1.97e-04"	"2.25e-06"	"6.61"	"4.9842"	"1.58"	"ARMCX2"	"armadillo repeat containing, X-linked 2"
"8173600"	"1.97e-04"	"2.27e-06"	"6.60"	"4.97822"	"2.00"	"NAP1L2"	"nucleosome assembly protein 1 like 2"
"8144036"	"1.97e-04"	"2.27e-06"	"-6.60"	"4.97705"	"-2.69"	"XRCC2"	"X-ray repair cross complementing 2"
"8076185"	"1.99e-04"	"2.30e-06"	"6.60"	"4.96393"	"1.62"	"CBX7"	"chromobox 7"
"8162601"	"2.04e-04"	"2.36e-06"	"-6.58"	"4.93823"	"-1.62"	"ZNF367"	"zinc finger protein 367"
"8035793"	"2.10e-04"	"2.43e-06"	"6.57"	"4.90987"	"3.36"	"ZNF737///ZNF737"	"zinc finger protein 737///zinc finger protein 737"
"8069689"	"2.11e-04"	"2.45e-06"	"6.57"	"4.90193"	"2.25"	"ADAMTS5"	"ADAM metallopeptidase with thrombospondin type 1 motif 5"
"8004545"	"2.13e-04"	"2.48e-06"	"6.56"	"4.88812"	"1.41"	"ATP1B2"	"ATPase Na+/K+ transporting subunit beta 2"
"7939492"	"2.18e-04"	"2.55e-06"	"6.55"	"4.86414"	"1.38"	"C11orf96"	"chromosome 11 open reading frame 96"
"7949503"	"2.20e-04"	"2.58e-06"	"6.54"	"4.85256"	"1.89"	"EFEMP2"	"EGF containing fibulin like extracellular matrix protein 2"
"8097356"	"2.20e-04"	"2.59e-06"	"-6.54"	"4.84866"	"-2.92"	"PLK4"	"polo like kinase 4"
"7910997"	"2.20e-04"	"2.59e-06"	"-6.54"	"4.84674"	"-4.09"	"EXO1"	"exonuclease 1"
"8118669"	"2.21e-04"	"2.61e-06"	"-6.54"	"4.83928"	"-2.29"	"KIFC1"	"kinesin family member C1"
"7993756"	"2.23e-04"	"2.64e-06"	"6.53"	"4.82895"	"1.23"	"ACSM3"	"acyl-CoA synthetase medium-chain family member 3"
"8135661"	"2.23e-04"	"2.65e-06"	"6.53"	"4.82406"	"1.48"	"CFTR"	"cystic fibrosis transmembrane conductance regulator"
"7993458"	"2.24e-04"	"2.66e-06"	"6.53"	"4.82035"	"1.94"	"C16orf45"	"chromosome 16 open reading frame 45"
"8124437"	"2.27e-04"	"2.70e-06"	"-6.52"	"4.80438"	"-2.00"	"HIST1H3F"	"histone cluster 1, H3f"
